# System: earth-moon
# Family: L1 Northern halo
# Mass ratio: 0.0121505856
# Jacobi (LU^2/TU^2) = 0.195162730858155
# Period (TU) = 3.1233143922761588
# Time (TU), X (LU), Y (LU), Z (LU), VX (LU/TU), VY (LU/TU), VZ (LU/TU)
2.0842959772103424,0.62801236814005446,-0.61574230075128822,0.45620616557282634,-1.2251708948639746,-0.68154751256690949,0.78747724498545568
2.0905551242890521,0.62031733051775273,-0.61995995105594792,0.46112601563507438,-1.2336065884977148,-0.66611117262573316,0.78457205027986054
2.0968142713677618,0.61257010716634186,-0.62408065494311049,0.46602758985241433,-1.2418496297714334,-0.65057213257472568,0.78163722504650957
2.1030734184464719,0.60477190724719398,-0.62810377762347103,0.47091070346840253,-1.2498987335836487,-0.63493273083072976,0.77867283155670197
2.1093325655251816,0.59692394707150909,-0.6320286993565829,0.47577517207167197,-1.2577526452417509,-0.61919532296428148,0.77567893512650066
2.1155917126038912,0.58902745010031166,-0.63585481545085965,0.48062081159593462,-1.2654101404620046,-0.60336228169960415,0.77265560411673162
2.1218508596826009,0.58108364694445314,-0.6395815362635735,0.48544743831997955,-1.272870025369548,-0.5874359969146119,0.76960290993298464
2.1281100067613106,0.57309377536461126,-0.64320828720085643,0.49025486886767378,-1.2801311364983921,-0.57141887564090976,0.76652092702561281
2.1343691538400202,0.56505908027128959,-0.64673450871769933,0.49504292020796198,-1.287192340791421,-0.55531334206379224,0.76340973288973279
2.1406283009187299,0.55698081372481822,-0.65015965631795225,0.49981140965486653,-1.2940525356003925,-0.53912183752224452,0.76026940806522481
2.14688744799744,0.54886023493535285,-0.65348320055432496,0.50456015486748795,-1.3007106486859381,-0.52284682050894093,0.75710003613673227
2.1531465950761497,0.54069861026287702,-0.65670462702838572,0.50928897385000338,-1.3071656382175612,-0.50649076667024895,0.75390170373366283
2.1594057421548594,0.53249721321719889,-0.65982343639056262,0.51399768495166887,-1.3134164927736396,-0.49005616880622344,0.75067450053018692
2.165664889233569,0.52425732445795326,-0.66283914434014291,0.51868610686681771,-1.3194622313414248,-0.47354553687061018,0.74741851924523872
2.1719240363122787,0.51598023179460129,-0.66575128162527308,0.52335405863486095,-1.3253019033170406,-0.4569613979708454,0.744133855642516
2.1781831833909884,0.50766723018643023,-0.66855939404295872,0.52800135964028749,-1.3309345885054844,-0.44030629636805535,0.74082060853047993
2.184442330469698,0.49931962174255384,-0.67126304243906476,0.53262782961266386,-1.3363593971206276,-0.42358279347705685,0.73747887976235504
2.1907014775484082,0.49093871526750077,-0.67386180287109632,0.53723328867695885,-1.3415754701341589,-0.4067934666315276,0.73410877401345631
2.1969606246271178,0.48252580159534686,-0.67635527647447491,0.54181756083334021,-1.3465819983255674,-0.3899408397277131,0.73071038385807074
2.2032197717058275,0.47408219086602582,-0.67874307820118651,0.54638047125199085,-1.3513781937977103,-0.37302748047801082,0.72728380278878391
2.2094789187845372,0.46560921197434602,-0.68102483451350082,0.55092184437749525,-1.3559632900184715,-0.35605600556331518,0.72382913257756298
2.2157380658632468,0.45710819627806532,-0.68320018865168497,0.55544150530519276,-1.3603365542585881,-0.33902903775393073,0.72034647693785547
2.2219972129419565,0.44858047759789099,-0.68526880063400286,0.55993927978117786,-1.3644972875916521,-0.3219492059095721,0.71683594152458985
2.2282563600206666,0.44002739221747944,-0.68723034725671617,0.56441499420230024,-1.3684448248941086,-0.3048191449793628,0.71329763393417434
2.2345155070993763,0.43145027888343812,-0.68908452209408322,0.5688684756161636,-1.372178534845256,-0.28764149600184008,0.70973166370449892
2.240774654178086,0.42285047880532245,-0.69083103549835978,0.57329955172112768,-1.3756978199272476,-0.27041890610494773,0.7061381423149331
2.2470338012567956,0.41422933565563763,-0.69246961459979905,0.57770805086630672,-1.3790021164250905,-0.25315402850604085,0.70251718318632739
2.2532929483355053,0.40558819556983866,-0.69400000330665124,0.58209380205157024,-1.382090894426645,-0.23584952251188454,0.69886890168101279
2.259552095414215,0.39692840714632988,-0.69542196230516373,0.58645663492754241,-1.3849636578226256,-0.21850805351865416,0.69519341510280053
2.2658112424929246,0.38825132144646513,-0.69673526905958127,0.59079637979560262,-1.3876199443066011,-0.201132293011935,0.69149084269698291
2.2720703895716348,0.37955829199454727,-0.69793971781214592,0.59511286760788551,-1.3900593253749935,-0.18372491856672143,0.68776130565033211
2.2783295366503444,0.37085067477783035,-0.6990351195830965,0.5994059299672797,-1.3922814063270788,-0.16628861384742147,0.68400492709110183
2.2845886837290541,0.36212982824651618,-0.70002130217066949,0.60367539912742973,-1.3942858262649871,-0.14882606860784958,0.68022183208902554
2.2908478308077638,0.35339711331375656,-0.70089811015109849,0.60792110799273502,-1.3960722580937019,-0.13133997869123165,0.67641214765531743
2.2971069778864734,0.344653893355653,-0.70166540487861428,0.61214289011834966,-1.3976404085210612,-0.11383304603020356,0.67257600274267226
2.3033661249651831,0.33590153421125624,-0.7023230644854449,0.61634057971018286,-1.3989900180577564,-0.096307978646811288,0.66871352824526542
2.3096252720438928,0.32714140418256682,-0.70287098388181546,0.62051401162489905,-1.4001208610173328,-0.078767490652511207,0.66482485699875271
2.3158844191226029,0.31837487403453391,-0.7033090747559485,0.62466302136991747,-1.4010327455161899,-0.06121430224816804,0.66091012378027014
2.3221435662013126,0.30960331699505828,-0.70363726557406359,0.62878744510341189,-1.4017255134735807,-0.043651139724060817,0.65696946530843547
2.3284027132800222,0.300828108754988,-0.70385550158037768,0.63288711963431188,-1.4021990406116123,-0.026080735459874715,0.65300302024334589
2.3346618603587319,0.29205062566300793,-0.70396374481515411,0.63696188260274889,-1.4024532364502988,-0.0085058236160986851,0.64901092851456199
2.3409210074374416,0.28327222232670518,-0.70396197503554381,0.64101157549085752,-1.4024880434373093,0.0090709137861985055,0.64499332074795102
2.3471801545161513,0.27449427363537271,-0.70385019021405271,0.64503604024955563,-1.40230343630251,0.026646746544917693,0.64095033178294125
2.3534393015948614,0.26571816164213435,-0.7036284053941102,0.64903511897712984,-1.4018994238574118,0.044218926034711496,0.63688210082843033
2.359698448673571,0.25694526613480989,-0.70329665259657537,0.65300865463691282,-1.4012760492146232,0.06178470753500985,0.63278876862767763
2.3659575957522807,0.24817696463591096,-0.70285498081973707,0.6569564910572856,-1.4004333897878489,0.079341350230027488,0.62867047745830318
2.3722167428309904,0.23941463240264357,-0.70230345603931355,0.66087847293167601,-1.3993715572918908,0.096886117208758935,0.62452737113228851
2.3784758899097,0.23065964242690759,-0.70164216120845324,0.66477444581855927,-1.3980906977426475,0.11441627546497982,0.62035959499597593
2.3847350369884097,0.22191336543529672,-0.70087119625773375,0.66864425614145773,-1.3965909914571144,0.13192909589724672,0.61616729593006936
2.3909941840671194,0.21317716988909849,-0.69999067809516291,0.67248775118894089,-1.3948726530533844,0.14942185330889743,0.61195062234963349
2.3972533311458295,0.20445242198429353,-0.69900074060617778,0.67630477911462605,-1.3929359314506469,0.16689182640805189,0.60770972420409419
2.4035124782245392,0.19574048565155827,-0.69790153465364568,0.6800951889371768,-1.390781109869188,0.18433629780760749,0.60344475297723921
2.4097716253032488,0.18704272255626098,-0.69669322807786327,0.68385883054030461,-1.3884085058303912,0.20175255402524622,0.5991558616872168
2.4160307723819585,0.17836049209846441,-0.69537600569655689,0.68759555467276812,-1.3858184711567365,0.21913788548343013,0.5948432048865363
2.4222899194606682,0.16969515141292513,-0.69395006930488279,0.6913052129483731,-1.383011391971801,0.23648958650940216,0.5905069386620686
2.4285490665393779,0.16104805536909358,-0.6924156376754268,0.69498765784597283,-1.3799876887002589,0.25380495533518638,0.58614722063504554
2.434808213618088,0.15242055657111325,-0.69077294655820431,0.69864274270946769,-1.3767478160678803,0.27108129409758902,0.58176420996105982
2.4410673606967976,0.14381400535782343,-0.68902224868066098,0.70227032174780479,-1.3732922631015338,0.28831590883819375,0.57735806733006645
2.4473265077755073,0.13522974980275526,-0.68716381374767155,0.70587025003497916,-1.369621553129184,0.30550610950336921,0.57292895496638041
2.453585654854217,0.12666913571413449,-0.68519792844154093,0.70944238351003286,-1.3657362437798921,0.32264920994426344,0.56847703662867821
2.4598448019329267,0.11813350663488045,-0.68312489642200336,0.7129865789770552,-1.3616369269838169,0.33974252791680581,0.56400247760999789
2.4661039490116363,0.10962420384260646,-0.68094503832622311,0.71650269410518275,-1.3573242289722136,0.35678338508170687,0.55950544473773789
2.472363096090346,0.10114255963050781,-0.67865868979990096,0.71999058881825251,-1.352798804070954,0.37376912180455502,0.55498610235016743
2.4786222431690561,0.09268989647073432,-0.6762662018713077,0.72345012623667559,-1.3480613328398787,0.39069709779725864,0.55044461031252412
2.4848813902477658,0.08426754455914133,-0.67376794614055935,0.72688116850193785,-1.3431125396812331,0.40756465333640229,0.54588113612959188
2.4911405373264754,0.075876828236088489,-0.67116431037541657,0.73028357874224004,-1.3379531818153132,0.42436913997665182,0.54129584872638292
2.4973996844051851,0.067519065593284758,-0.66845569838968177,0.73365722114296972,-1.3325840489356438,0.44110792142896216,0.53668891823625486
2.5036588314838948,0.059195568473787805,-0.66564253004319851,0.73700196094670067,-1.3270059632089788,0.45777837356057882,0.53206051600091031
2.5099179785626045,0.050907642472003967,-0.66272524124185139,0.74031766445319391,-1.3212197792753015,0.47437788439503753,0.52741081457039696
2.5161771256413141,0.042656586933688262,-0.65970428393756653,0.74360419901939678,-1.3152263842478238,0.49090385411216436,0.5227399877031077
2.5224362727200242,0.034443694955943918,-0.65658012612831096,0.74686143305944352,-1.3090266977129867,0.50735369504807715,0.51804821036577997
2.5286954197987339,0.026270253387224454,-0.65335325185809379,0.75008923604465472,-1.3026216717304611,0.52372483169518014,0.51333565873349762
2.5349545668774436,0.018137542827330461,-0.65002416121696449,0.75328747850353805,-1.296012290833146,0.54001470070217195,0.50860251018968827
